ID,Nombre,Descripcion,Tipo
29,Causal de Otras formas de Contratacion Directa,"En caso de una contratación directa, el campo determina la causa por la cual se llega a la decisión de contratar directamente.",Texto simple
29,ID Regimen de Contratacion,Determina si se utilizan las Leyes 80 de 1993 y 1150 de 2007 o en su defecto un régimen especial ID del régimen bajo el cual la entidad desarrolla el proceso de compra pública,Texto simple
29,Nombre Regimen de Contratacion,Determina si se utilizan las Leyes 80 de 1993 y 1150 de 2007 o en su defecto un régimen especial,Texto simple
29,ID Objeto a Contratar,"ID del Objeto de la contratación, basado en el catálogo de bienes y servicios UNSPSC, consultable desde",Texto simple
29,Objeto a Contratar,"Objeto de la contratación, basado en el catálogo de bienes y servicios UNSPSC, consultable desde",Texto simple
29,Detalle del Objeto a Contratar,"Adicional al código que define el objeto del contrato, se registra un detalle de la definición del bien o servicio que se adquirirá dentro del proceso",Texto simple
29,Tipo De Contrato,"Tipo de Contrato que se realizará, ejemplos: Fiducia, Obra, entre otros.",Texto simple
29,Municipio de Obtencion,Municipio en el que se desarrolla el proceso de compra pública,Texto simple
29,Municipio de Entrega,Municipio en el que se hace la entrega del bien o servicio,Texto simple
29,Municipios Ejecucion,Municipios en los que se desarrollará el objeto del proceso de compra pública,Texto simple
29,Fecha de Cargue en el SECOP,"Fecha en la que se hizo el registro del proceso de compra en la plataforma, entregada en formato DDMMYYYY",Fecha y hora
29,Numero de Constancia,"Identificador del proceso de compra, generado por SECOP I",Texto simple
29,Numero de Proceso,"Identificador del proceso, de acuerdo con la nomenclatura de la entidad",Texto simple
29,Numero de Contrato,"Identificador del contrato, de acuerdo con la nomenclatura de la entidad",Texto simple
29,Cuantia Proceso,Valor por el cual se lanza el proceso de compra,Número
29,ID Grupo,"ID de la Categorización inicial del bien o servicio definido en el proceso de compra, de acuerdo con sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,Nombre Grupo,"Categorización inicial del bien o servicio definido en el proceso de compra, de acuerdo con sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,ID Familia,"ID del segundo nivel de la Categorización del bien o servicio definido en el proceso de compra, de acuerdo con sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,Nombre Familia,"Segundo nivel de la Categorización del bien o servicio definido en el proceso de compra, de acuerdo a sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,ID Clase,"ID del tercer nivel de la Categorización del bien o servicio definido en el proceso de compra, de acuerdo a sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,Nombre Clase,"Tercer nivel de la Categorización del bien o servicio definido en el proceso de compra, de acuerdo a sus características principales, constituye el primer nivel de clasificación UNSPSC, consultable desde",Texto simple
29,ID Adjudicacion,Identificador de la adjudicación hechas en el proceso de compra,Texto simple
29,Tipo Identifi del Contratista,Tipo de Identificación del contratista seleccionado en la adjudicación,Texto simple
29,Identificacion del Contratista,Identificación del contratista seleccionado en la adjudicación,Texto simple
29,Nom Razon Social Contratista,Nombre o Razón Social del contratista seleccionado en la adjudicación,Texto simple
29,Dpto y Muni Contratista,Departamento y Municipio en el cual opera el contratista seleccionado en la adjudicación,Texto simple
29,Tipo Doc Representante Legal,"En caso de que el adjudicado sea una persona jurídica, el tipo de identificación del representante legal de la empresa seleccionada en la adjudicación",Texto simple
29,Identific Representante Legal,"En caso de que el adjudicado sea una persona jurídica, registra la identificación del representante legal de la empresa seleccionada en la adjudicación",Texto simple
29,Nombre del Represen Legal,"En caso de que el adjudicado sea una persona jurídica, registra el nombre del representante legal de la empresa seleccionada en la adjudicación",Texto simple
29,Fecha de Firma del Contrato,"Fecha en que se hace la firma del contrato correspondiente a la adjudicación del registro, entregada en formato DDMMYYYY",Fecha y hora
29,Fecha Ini Ejec Contrato,"Fecha en que inicia la ejecución del contrato, entregada en formato DDMMYYYY",Fecha y hora
29,Plazo de Ejec del Contrato,Valor sobre el cual se determina la duración del contrato,Número
29,Rango de Ejec del Contrato,"Unidad en la que se define el plazo, pueden ser días, meses o años",Texto simple
29,Tiempo Adiciones en Dias,"Tiempo adicionado al contrato, en días",Número
29,Tiempo Adiciones en Meses,"Tiempo adicionado al contrato, cuando es más de un mes",Número
29,Fecha Fin Ejec Contrato,"Fecha en que finaliza la ejecución del contrato, entregada en formato DDMMYYYY",Fecha y hora
29,Compromiso Presupuestal,"En caso de tener registro presupuestal, el campo muestra el código correspondiente",Texto simple
29,Cuantia Contrato,Valor por el cual se firma el contrato,Número
29,Valor Total de Adiciones,Valor de la suma de las adiciones hechas al contrato,Número
29,Valor Contrato con Adiciones,"Valor total del contrato, incluyendo las adiciones",Número
29,Objeto del Contrato a la Firma,"Valor total del contrato, incluyendo las adiciones",Texto simple
29,Proponentes Seleccionados,Listado de los proponentes seleccionados en el proceso de compra,Texto simple
29,Calificacion Definitiva,Calificación definitiva de los proponentes dentro del proceso de compra,Texto simple
29,ID Sub Unidad Ejecutora,Identificador y nombre de la Sub Unidad de ejecucion de presupuesto asignada al proceso de compra,Texto simple
29,Nombre Sub Unidad Ejecutora,Identificador y nombre de la Sub Unidad de ejecucion de presupuesto asignada al proceso de compra,Texto simple
29,Ruta Proceso en SECOP I,"Ruta del proceso de compra en SECOP, para hacer consulta de la información detallada",URL del sitio web
29,Moneda,Moneda en la cual estan registradas las cuantías del proceso de compra,Texto simple
29,Es PostConflicto,Marcador que indica si el proceso de compra pública está enmarcado en las acciones de postconflicto del acuerdo de paz del año 2017,Número
29,Marcacion Adiciones,Marcación de si el proceso tiene adiciones registradas,Texto simple
29,Posicion Rubro,Posición (Identificador) del Rubro presupuestal,Texto simple
29,Nombre Rubro,Nombre del Rubro Presupuestal al que corresponde el proceso,Texto simple
29,Valor Rubro,Valor del Rubro presupuestal asignado al proceso,Número
29,Sexo RepLegal,Sexo del Representante legal de la entidad compradora,Texto simple
29,Pilar Acuerdo Paz,"Pilar, del acuerdo de paz del año 2016, sobre el cual se desarrolla el proceso de compra",Texto simple
29,Punto Acuerdo Paz,"Punto del acuerdo de paz del año 2016, al que se relaciona el objeto de contratación del proceso de compra",Texto simple
29,Municipio Entidad,Municipio en el que se encuentra registrada la entidad estatal compradora,Texto simple
29,Departamento Entidad,Departamento en el que se encuentra registrada la entidad estatal compradora,Texto simple
29,Ultima Actualizacion,"Para suplir requerimientos de timestamp, se registra la última fecha de modificación del proceso de compra, entregados en formato DDMMYYYY",Fecha y hora
29,Fecha Liquidacion,Fecha en que fue liquidado el contrato,Fecha y hora
29,Cumple Decreto 248,"Indica si el requerimiento del bien o servicio tiene caracteristicas que lo catalogan como candidato a recibir el tratamiento estipulado en el decreto 248 del año 2021, que busca impulsar el desarrollo de los pequeños agricultores",Texto simple
29,IncluyeBienesDecreto248,Indica si el proceso incluye articulos directamente relacionados con el decreto 248 del año 2021,Texto simple
30,Códigos UNSPSC,,Texto simple
30,Descripción,,Texto simple
30,Fecha estimada de inicio de proceso de selección,,Número
30,Duración estimada del contrato,,Número
30,Modalidad de selección,,Texto simple
30,Fuente de los recursos,,Texto simple
30,Valor total estimado,,Número
30,Valor estimado en la vigencia actual,,Número
30,¿Se requieren vigencias futuras?,,Texto simple
30,Estado de solicitud de vigencias futuras,,Texto simple
30,Datos de contacto del responsable,,Texto simple
31,Códigos UNSPSC,,Texto simple
31,Descripción,,Texto simple
31,Fecha estimada de inicio de proceso de selección,,Texto simple
31,Duración estimada del contrato,,Texto simple
31,Modalidad de selección,,Texto simple
31,Fuente de los recursos,,Texto simple
31,Valor total estimado,,Número
31,Valor estimado en la vigencia actual,,Número
31,¿Se requieren vigencias futuras?,,Casilla
31,Estado de solicitud de vigencias futuras,,Texto simple
31,Datos de contacto del responsable,,Texto simple
32,Códigos UNSPSC,,Número
32,Descripción,,Texto simple
32,Fecha estimada de inicio de proceso de selección,,Texto simple
32,Duración estimada del contrato,,Texto simple
32,Modalidad de selección,,Texto simple
32,Fuente de los recursos,,Texto simple
32,Valor total estimado,,Texto simple
32,Valor estimado en la vigencia actual,,Texto simple
32,¿Se requieren vigencias futuras?,,Texto simple
32,Estado de solicitud de vigencias futuras,,Texto simple
32,Datos de contacto del responsable,,Texto simple
33,ITEM,,Número
33,ÁREA O PROCESO,,Texto simple
33,DESCRIPCIÓN DEL BIEN O SERVICIO,,Texto simple
33,FECHA ESTIMADA DEL PROCESO DE SELECCIÓN,,Texto simple
33,DURACIÓN ESTIMADA DEL CONTRATO,,Número
33,MODALIDAD SELECCIÓN,,Texto simple
33,FUENTES DE LOS RECURSOS,,Texto simple
33,RUBROS,,Texto simple
33,VALOR TOTAL ESTIMADO,,Texto simple
33,VALOR TOTAL ESTIMADO EN LA VIGENCIA,,Texto simple
33,¿SE REQUIEREN VIGENCIAS FUTURAS?,,Casilla
33,ESTADO DE SOLICITUD DE VIGENCIAS FUTURAS,,Casilla
33,DATOS DE CONTACTO DEL RESPONSABLE,,Texto simple
34,Códigos UNSPSC,,Número
34,Descripción,,Texto simple
34,Fecha estimada de inicio de proceso de selección (mes),,Texto simple
34,Duración estimada del contrato (número de mes(es)),,Número
34,Modalidad de selección,,Texto simple
34,Fuente de los recursos,,Texto simple
34,Valor total estimado,,Texto simple
34,Valor estimado en la vigencia actual,,Texto simple
34,¿Se requieren vigencias futuras?,,Texto simple
34,Estado de solicitud de vigencias futuras,,Texto simple
34,Datos de contacto del responsable,,Texto simple
35,Códigos UNSPSC,,Número
35,Descripción,,Texto simple
35,Fecha estimada de inicio de proceso de selección,,Texto simple
35,Duración estimada del contrato,,Texto simple
35,Modalidad de selección,,Texto simple
35,Fuente de los recursos,,Texto simple
35,Valor total estimado,,Texto simple
35,Valor estimado en la vigencia actual,,Texto simple
35,¿Se requieren vigencias futuras?,,Casilla
35,Estado de solicitud de vigencias futuras,,Texto simple
35,Datos de contacto del responsable,,Texto simple
35,unidad de contratacion,,Texto simple
35,ubicación,,Texto simple
36,ID,Identificador único del registro de la adquisición planeada,Texto simple
36,Codigo UNSPSC,Codigo de identificación de Naciones Unidas para el bien o servicio que se busca conseguir con la adquisición,Texto simple
36,Descripcion Item,Descripción del bien o servicio que se busca adquirir,Texto simple
36,Fecha Inicio,Fecha de Inicio del Proceso de compra correspondiente al ítem,Texto simple
36,Duracion Estimada,Duración Estimada de ejecución del contrato que derive del proceso de compra,Texto simple
36,Modalidad Seleccion,Mecanismo de Selección utilizado en el proceso de Compra Pública,Texto simple
36,Fuente de Recursos,"Origen de los recursos para la adquisición, entre otros, pueden definirse los recursos propios, empréstitos, regalías o Sistema General de Participaciones",Texto simple
36,Valor Estimado,Valor estimado del proceso de compra,Texto simple
36,Valor Estimado Vig Actual,"Valor Estimado del proceso, cubierto por la vigencia actual",Texto simple
36,Requiere Vigencias Futuras,"Valor Estimado del proceso, cubierto por las vigencias futuras",Texto simple
36,Contacto Responsable Adquisicion,Contacto del funcionaro responsable de la adquisición,Texto simple
36,ID PAA,Relación al Indentificador del Plan Anual de Adquisición registrado en el conjunto de datos de Encabezado -,Texto simple
37,NUMERO,,Texto simple
37,OBJETO,,Texto simple
37,SUPERVISOR DE CONTRATO,,Texto simple
37,MODALIDAD DE SELECCIÓN,,Texto simple
37,CLASE DE CONTRATO,,Texto simple
37,ESTADO DEL PROCESO EN SECOP I,,Texto simple
37,VALOR,,Texto simple
37,CONTRATISTA,,Texto simple
37,SEXO,,Texto simple
37,CDP,,Texto simple
37,FECHA,,Fecha y hora
37,FUENTE DE FINANCIACION,,Texto simple
37,RUBRO,,Texto simple
37,RP,,Texto simple
37,FECHA DE SUSCRIPCION,,Fecha y hora
37,FECHA DE INICIO,,Fecha y hora
37,TIEMPO DE EJECUCION,,Número
37,MEDICION DE TIEMO,,Texto simple
37,DOCUMENTOS CARGADOS,,Texto simple
37,ENLACE SECOP,,URL del sitio web
37,LOCALIZACION,,Texto simple
37,Nueva columna georreferenciada,,Punto
37,Nueva columna georreferenciada_1,,Punto
37,Nueva columna georreferenciada_2,,Punto
38,Id,"Identificador único del Item del PAA, numérico",Número
38,Identificador Unico,"Identificador único del Item del PAA, propio de la plataforma",Texto simple
38,Descripcion,Descripción del Item a adquirir en el proceso registrado,Texto simple
38,Fecha Esperada de Inicio,Fecha Esperada de inicio de desarrollo del proceso de compra pública,Texto simple
38,Fecha Esperada de Recepcion de Ofertas,Fecha Esperada de inicio de la fase de recepción de ofertas para el proceso,Texto simple
